ID,Title,"Tax Status"
14725,"Turquoise Bubble Ring",none
14726,"Turquoise Bubble Ring",none
14727,"Turquoise Bubble Ring",none
14728,"Turquoise Bubble Ring",none
14729,"Turquoise Bubble Ring",none
14730,"Turquoise Bubble Ring",none
14731,"Turquoise Bubble Ring",none
14732,"Turquoise Bubble Ring",none
14733,"Turquoise Bubble Ring",none
14734,"Turquoise Bubble Ring",none
14735,"Turquoise Bubble Ring",none
14736,"Turquoise Bubble Ring",none
14737,"Turquoise Bubble Ring",none
14738,"Turquoise Bubble Ring",none
14739,"Turquoise Bubble Ring",none
14740,"Turquoise Bubble Ring",none
14741,"Turquoise Bubble Ring",none
14742,"Turquoise Bubble Ring",none
14743,"Turquoise Bubble Ring",none
14744,"Turquoise Bubble Ring",none
14745,"Turquoise Bubble Ring",none
14746,"Turquoise Bubble Ring",none
14747,"Turquoise Bubble Ring",none
14748,"Turquoise Bubble Ring",none
14749,"Turquoise Bubble Ring",none
14750,"Turquoise Bubble Ring",none
14751,"Turquoise Bubble Ring",none
14752,"Turquoise Bubble Ring",none
14753,"Turquoise Bubble Ring",none
14754,"Turquoise Bubble Ring",none
14755,"Turquoise Bubble Ring",none
14756,"Turquoise Bubble Ring",none
14757,"Turquoise Bubble Ring",none
14795,"Turquoise Bubble Ring",none
14796,"Turquoise Bubble Ring",none
14797,"Turquoise Bubble Ring",none
14798,"Turquoise Bubble Ring",none
14799,"Turquoise Bubble Ring",none
14800,"Turquoise Bubble Ring",none
14801,"Turquoise Bubble Ring",none
14802,"Turquoise Bubble Ring",none
14803,"Turquoise Bubble Ring",none
14804,"Turquoise Bubble Ring",none
14805,"Turquoise Bubble Ring",none
14806,"Turquoise Bubble Ring",none
14807,"Turquoise Bubble Ring",none
14808,"Turquoise Bubble Ring",none
14809,"Turquoise Bubble Ring",none
14810,"Turquoise Bubble Ring",none
14811,"Turquoise Bubble Ring",none
14812,"Turquoise Bubble Ring",none
14813,"Turquoise Bubble Ring",none
14814,"Turquoise Bubble Ring",none
14815,"Turquoise Bubble Ring",none
14816,"Turquoise Bubble Ring",none
14817,"Turquoise Bubble Ring",none
14818,"Turquoise Bubble Ring",none
14819,"Turquoise Bubble Ring",none
14820,"Turquoise Bubble Ring",none
14821,"Turquoise Bubble Ring",none
14822,"Turquoise Bubble Ring",none
14823,"Turquoise Bubble Ring",none
14824,"Turquoise Bubble Ring",none
14825,"Turquoise Bubble Ring",none
14826,"Turquoise Bubble Ring",none
14827,"Turquoise Bubble Ring",none
14828,"Turquoise Bubble Ring",none
14829,"Turquoise Bubble Ring",none
14830,"Turquoise Bubble Ring",none
14831,"Turquoise Bubble Ring",none
14832,"Turquoise Bubble Ring",none
14833,"Turquoise Bubble Ring",none
14834,"Turquoise Bubble Ring",none
14835,"Turquoise Bubble Ring",none
14836,"Turquoise Bubble Ring",none
14837,"Turquoise Bubble Ring",none
14838,"Turquoise Bubble Ring",none
14839,"Turquoise Bubble Ring",none
14840,"Turquoise Bubble Ring",none
14841,"Turquoise Bubble Ring",none
14842,"Turquoise Bubble Ring",none
14843,"Turquoise Bubble Ring",none
14844,"Turquoise Bubble Ring",none
14845,"Turquoise Bubble Ring",none
14846,"Turquoise Bubble Ring",none
14847,"Turquoise Bubble Ring",none
14848,"Turquoise Bubble Ring",none
14849,"Turquoise Bubble Ring",none
14850,"Turquoise Bubble Ring",none
14851,"Turquoise Bubble Ring",none
14852,"Turquoise Bubble Ring",none
14853,"Turquoise Bubble Ring",none
14854,"Turquoise Bubble Ring",none
14855,"Turquoise Bubble Ring",none
14856,"Turquoise Bubble Ring",none
14857,"Turquoise Bubble Ring",none
14858,"Turquoise Bubble Ring",none
14859,"Turquoise Bubble Ring",none
14860,"Turquoise Bubble Ring",none
14861,"Turquoise Bubble Ring",none
14862,"Turquoise Bubble Ring",none
14863,"Turquoise Bubble Ring",none
14864,"Turquoise Bubble Ring",none
14865,"Turquoise Bubble Ring",none
14866,"Turquoise Bubble Ring",none
14867,"Turquoise Bubble Ring",none
14868,"Turquoise Bubble Ring",none
14869,"Turquoise Bubble Ring",none
14870,"Turquoise Bubble Ring",none
14871,"Turquoise Bubble Ring",none
14872,"Turquoise Bubble Ring",none
14873,"Turquoise Bubble Ring",none
14874,"Turquoise Bubble Ring",none
14875,"Turquoise Bubble Ring",none
14876,"Turquoise Bubble Ring",none
14877,"Turquoise Bubble Ring",none
14878,"Turquoise Bubble Ring",none
14879,"Turquoise Bubble Ring",none
14880,"Turquoise Bubble Ring",none
14881,"Turquoise Bubble Ring",none
14882,"Turquoise Bubble Ring",none
14883,"Turquoise Bubble Ring",none
14884,"Turquoise Bubble Ring",none
14885,"Turquoise Bubble Ring",none
14886,"Turquoise Bubble Ring",none
14887,"Turquoise Bubble Ring",none
14888,"Turquoise Bubble Ring",none
14889,"Turquoise Bubble Ring",none
14890,"Turquoise Bubble Ring",none
14891,"Turquoise Bubble Ring",none
14892,"Turquoise Bubble Ring",none
14893,"Turquoise Bubble Ring",none
14894,"Turquoise Bubble Ring",none
14895,"Turquoise Bubble Ring",none
14896,"Turquoise Bubble Ring",none
14897,"Turquoise Bubble Ring",none
14898,"Turquoise Bubble Ring",none
14899,"Turquoise Bubble Ring",none
14900,"Turquoise Bubble Ring",none
14901,"Turquoise Bubble Ring",none
14902,"Turquoise Bubble Ring",none
14903,"Turquoise Bubble Ring",none
14904,"Turquoise Bubble Ring",none
14905,"Turquoise Bubble Ring",none
14906,"Turquoise Bubble Ring",none
14907,"Turquoise Bubble Ring",none
14908,"Turquoise Bubble Ring",none
14909,"Turquoise Bubble Ring",none
14910,"Turquoise Bubble Ring",none
14911,"Turquoise Bubble Ring",none
14912,"Turquoise Bubble Ring",none
14913,"Turquoise Bubble Ring",none
14914,"Turquoise Bubble Ring",none
14915,"Turquoise Bubble Ring",none
14916,"Turquoise Bubble Ring",none
14917,"Turquoise Bubble Ring",none
14918,"Turquoise Bubble Ring",none
14919,"Turquoise Bubble Ring",none
14920,"Turquoise Bubble Ring",none
14921,"Turquoise Bubble Ring",none
14922,"Turquoise Bubble Ring",none
14923,"Turquoise Bubble Ring",none
14924,"Turquoise Bubble Ring",none
14925,"Turquoise Bubble Ring",none
14926,"Turquoise Bubble Ring",none
14927,"Turquoise Bubble Ring",none
14928,"Turquoise Bubble Ring",none
14929,"Turquoise Bubble Ring",none
14930,"Turquoise Bubble Ring",none
14931,"Turquoise Bubble Ring",none
14932,"Turquoise Bubble Ring",none
14933,"Turquoise Bubble Ring",none
14934,"Turquoise Bubble Ring",none
14935,"Turquoise Bubble Ring",none
14936,"Turquoise Bubble Ring",none
14937,"Turquoise Bubble Ring",none
14938,"Turquoise Bubble Ring",none
14939,"Turquoise Bubble Ring",none
14940,"Turquoise Bubble Ring",none
14941,"Turquoise Bubble Ring",none
14942,"Turquoise Bubble Ring",none
14943,"Turquoise Bubble Ring",none
14944,"Turquoise Bubble Ring",none
14945,"Turquoise Bubble Ring",none
14946,"Turquoise Bubble Ring",none
14947,"Turquoise Bubble Ring",none
14948,"Turquoise Bubble Ring",none
14949,"Turquoise Bubble Ring",none
14950,"Turquoise Bubble Ring",none
14951,"Turquoise Bubble Ring",none
14952,"Turquoise Bubble Ring",none
14953,"Turquoise Bubble Ring",none
14954,"Turquoise Bubble Ring",none
14955,"Turquoise Bubble Ring",none
14956,"Turquoise Bubble Ring",none
14957,"Turquoise Bubble Ring",none
14958,"Turquoise Bubble Ring",none
14959,"Turquoise Bubble Ring",none
14960,"Turquoise Bubble Ring",none
14961,"Turquoise Bubble Ring",none
14962,"Turquoise Bubble Ring",none
14963,"Turquoise Bubble Ring",none
14964,"Turquoise Bubble Ring",none
14965,"Turquoise Bubble Ring",none
14966,"Turquoise Bubble Ring",none
14967,"Turquoise Bubble Ring",none
14968,"Turquoise Bubble Ring",none
14969,"Turquoise Bubble Ring",none
14970,"Turquoise Bubble Ring",none
14971,"Turquoise Bubble Ring",none
14972,"Turquoise Bubble Ring",none
14973,"Turquoise Bubble Ring",none
14974,"Turquoise Bubble Ring",none
14975,"Turquoise Bubble Ring",none
14976,"Turquoise Bubble Ring",none
14977,"Turquoise Bubble Ring",none
14978,"Turquoise Bubble Ring",none
14979,"Turquoise Bubble Ring",none
14980,"Turquoise Bubble Ring",none
14981,"Turquoise Bubble Ring",none
14982,"Turquoise Bubble Ring",none
14983,"Turquoise Bubble Ring",none
14984,"Turquoise Bubble Ring",none
14985,"Turquoise Bubble Ring",none
14986,"Turquoise Bubble Ring",none
14987,"Turquoise Bubble Ring",none
14988,"Turquoise Bubble Ring",none
14989,"Turquoise Bubble Ring",none
14990,"Turquoise Bubble Ring",none
14991,"Turquoise Bubble Ring",none
14992,"Turquoise Bubble Ring",none
14993,"Turquoise Bubble Ring",none
14994,"Turquoise Bubble Ring",none
14995,"Turquoise Bubble Ring",none
14996,"Turquoise Bubble Ring",none
14997,"Turquoise Bubble Ring",none
14998,"Turquoise Bubble Ring",none
14999,"Turquoise Bubble Ring",none
15000,"Turquoise Bubble Ring",none
15001,"Turquoise Bubble Ring",none
15002,"Turquoise Bubble Ring",none
15003,"Turquoise Bubble Ring",none
15004,"Turquoise Bubble Ring",none
15005,"Turquoise Bubble Ring",none
15006,"Turquoise Bubble Ring",none
15007,"Turquoise Bubble Ring",none
15008,"Turquoise Bubble Ring",none
15009,"Turquoise Bubble Ring",none
15010,"Turquoise Bubble Ring",none
15011,"Turquoise Bubble Ring",none
15012,"Turquoise Bubble Ring",none
15013,"Turquoise Bubble Ring",none
15014,"Turquoise Bubble Ring",none
15015,"Turquoise Bubble Ring",none
15016,"Turquoise Bubble Ring",none
15043,"Product Title",none
15044,"Product Title",none
15045,"Product Title",none
15052,"0.85ct GeoCut Montana Sapphire",none
15053,"0.97ct GeoCut  Montana Sapphire",none
15054,"1.18ct GeoCut Australian Sapphire",none
15055,"1.11ct Pear Montana Sapphire",none
15056,"0.94ct Oval Montana Sapphire",none
15057,"0.77ct Round Montana Sapphire",none
15058,"1.41ct Oval Montana Sapphire",none
15059,"2.96ct Pear Montana Sapphire",none
15060,"0.59ct Radiant Montana Sapphire",none
15061,"1.29ct Freeform Nigerian Sapphire",none
15062,"2.11ct Round Nigerian Sapphire",none
15063,"0.99ct Emerald Sri Lankan Sapphire",none
15064,"1.00ct Round Sri Lankan Sapphire",none
15065,"1.13ct Pear Sri Lankan Sapphire",none
15066,"1.10ct Freeform Rose Cut Australian Sapphire",none
15067,"0.95ct Freeform Rose Cut Australian Sapphire",none
15068,"1.51ct Freeform Rose Cut Australian Sapphire",none
15069,"0.99ct Cushion Australian Sapphire",none
15070,"1.15ct Round Australian Sapphire",none
15071,"0.87ct Radiant Australian Sapphire",none
15072,"0.82ct Emerald Australian Sapphire",none
15073,"0.92ct Round Color Shift Australian Sapphire",none
15074,"1.18ct Emerald Australian Sapphire",none
15075,"0.78ct Round Color Shift Australian Sapphire",none
15076,"1.31ct Round Australian Sapphire",none
15077,"1.03ct Radiant Australian Sapphire",none
15078,"1.47ct Hexagonal Montana Sapphire",none
15079,"0.62ct Pear Montana Sapphire",none
15080,"1.06ct Oval Montana Sapphire",none
15081,"0.96ct Asscher Montana Sapphire",none
15082,"1.28ct Emerald Montana Sapphire",none
15083,"1.52ct Oval Montana Sapphire",none
15084,"0.74ct Asscher Montana Sapphire",none
15085,"1.62ct Oval Montana Sapphire",none
15086,"1.20ct Trillion  Montana Sapphire",none
15087,"1.01ct Square Australian Opal",none
15088,"1.44ct Triangle Australian Boulder Opal",none
15089,"0.99ct Oval Australian Opal",none
15090,"0.65ct Pear Australian Opal",none
15091,"1.40ct Oval Australian Opal",none
15092,"2.22ct Oval Australian Opal",none
15093,"1.27ct Retangle Australian Boulder Opal",none
15094,"1.25ct Half Moon Australian Boulder Opal",none
15095,"1.02ct Rectangular Cushion Australian Boulder Opal",none
15096,"2.02ct Light Peach Australia Zircon",none
15586,"Mabe Pearl Necklace",taxable
15587,"Mabe Pearl Necklace",taxable
15588,"Mabe Pearl Necklace",taxable
15659,"Test Product",taxable
15667,"0.75ct Round Brilliant Cut Diamond",taxable
15669,"1.0ct Round Brilliant Cut Diamond",taxable
15670,"1.5ct Round Brilliant Cut Diamond",taxable
15671,"2.0ct Round Brilliant Cut Diamond",taxable
15672,"1.50ct Lab Grown Round Brilliant Cut Diamond",taxable
15673,"2.0ct Lab Grown Round Brilliant Cut Diamond",taxable
15674,"2.50ct Lab Grown Round Brilliant Cut Diamond",taxable
15675,"3.0ct Lab Grown Round Brilliant Cut Diamond",taxable
15676,"1.50ct Lab Grown Oval Cut Diamond",taxable
15678,"2.0ct Lab Grown Oval Cut Diamond",taxable
15679,"2.50ct Lab Grown Oval Cut Diamond",taxable
15681,"3.0ct Lab Grown Oval Cut Diamond",taxable
15682,"1.50ct Lab Grown Emerald Cut Diamond",taxable
15683,"2.0ct Lab Grown Emerald Cut Diamond",taxable
15684,"2.50ct Lab Grown Emerald Cut Diamond",taxable
15685,"3.0ct Lab Grown Emerald Cut Diamond",taxable
15686,"1.5ctw dew Pear Moissanite",taxable
15687,"2.10ctw dew Pear Moissanite",taxable
15688,"2.5ctw dew Emerald Cut Moissanite",taxable
15689,"3.5ctw dew Emerald Cut Moissanite",taxable
15690,"2.0ctw dew Oval Moissanite",taxable
15692,"4.20ctw dew Oval Moissanite",taxable
15693,"1.0ctw dew Round Brilliant Cut Moissanite",taxable
15694,"1.5ctw dew Round Brilliant Cut Moissanite",taxable
15695,"2.2ctw dew Round Brilliant Cut Moissanite",taxable
15745,"test product",taxable
